Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Competitor,Livinparis,Listing_id
Apartment in Buttes-Montmartre,N/A,Wonderful typical Paris flat 3 bedrooms / 6 pax,"€ 1,678 total",https://www.airbnb.com/rooms/1076650287532475086?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_Bulgq%2B0TuGHgs54d&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,New,N/A,No,No,1076650287532475086
Apartment in Buttes-Montmartre,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms",€ 698 total,https://www.airbnb.com/rooms/34767426?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_ibxV9hvlM8PWJYIo&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,4.69 (42),N/A,No,No,34767426
Apartment in Belleville,N/A,Paris Cool & Trendy 220m² - 2 Patios 70m²,€ 533 total,https://www.airbnb.com/rooms/1040543285016744734?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_r5b2EBBU%2B2d19u2q&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,4.76 (342),N/A,No,No,1040543285016744734
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,325 total",https://www.airbnb.com/rooms/644315?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_%2FI4SeU7tUp0cu8bg&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,4.91 (219),N/A,No,No,644315
Apartment in Temple,N/A,Wonderful 3BDR/6PAX near Opéra,"€ 1,959 total",https://www.airbnb.com/rooms/23055173?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_Qr95Mw2k49X4eZ%2Fh&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,4.1 (10),N/A,No,Yes,23055173
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,962 total",https://www.airbnb.com/rooms/678863287568389971?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_OS%2BHM7dEaXbM1jwS&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,New,N/A,No,No,678863287568389971
Apartment in Temple,N/A,Luxury apartment 2BDR/6PAX in Saint Lazare,€ 800 total,https://www.airbnb.com/rooms/1075312913485636303?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_X6%2ByXxfhz64t3gSD&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,4.68 (257),N/A,No,No,1075312913485636303
Apartment in Buttes-Montmartre,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms",€ 661 total,https://www.airbnb.com/rooms/21183558?adults=6&check_in=2024-07-05&check_out=2024-07-07&source_impression_id=p3_1711272774_Uw5tmPU%2FqLiNqC9g&previous_page_section_name=1000&federated_search_id=17085c1b-743f-4bda-a0f6-51ce4875992b,2,N/A,N/A,No,No,21183558
Apartment in Bonne-Nouvelle,N/A,Luxury in the heart of Paris !,"€ 2,249 total",https://www.airbnb.com/rooms/32067786?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_Hj4iLSJqQYmZopIK&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.94 (31),Guest favorite,No,No,32067786
Apartment in Temple,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,030 total",https://www.airbnb.com/rooms/1113097884420309883?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_9axo6whUYEpjNhAF&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,Guest favorite,No,No,1113097884420309883
Apartment in Paris,N/A,Cozy apartment Grands Boulevards,"€ 2,634 total",https://www.airbnb.com/rooms/1038550168200142322?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_ZFzMUAivI%2BwgBntX&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,5.0 (16),Jul 7 – 12,Yes,No,1038550168200142322
Apartment in Bonne-Nouvelle,N/A,"10 beds
10 beds
4 bedrooms
,
 · 4 bedrooms","€ 3,097 total",https://www.airbnb.com/rooms/1096276964031121612?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_wTrQPngWBKQCFFsS&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,Jul 7 – 12,No,No,1096276964031121612
Apartment in Bonne-Nouvelle,N/A,Louvre Montorgueuil Historical center 3BR I,"€ 1,970 total",https://www.airbnb.com/rooms/710834800579342576?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_oveZtxP%2FJ7AP3DSr&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.36 (106),Jul 7 – 12,No,No,710834800579342576
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,702 total",https://www.airbnb.com/rooms/777489341031566750?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_%2F34TKH3YcD27nS4B&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.62 (61),Jul 7 – 12,No,No,777489341031566750
Apartment in Palais-Royal,N/A,Superb and new apartment in the Center of Paris,"€ 2,752 total",https://www.airbnb.com/rooms/1088970843721864889?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_3cN4s6Po561pN3sM&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,Jul 8 – 13,No,No,1088970843721864889
Apartment in Temple,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,639 total",https://www.airbnb.com/rooms/1100561700307897899?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_bs6IZ2KXkyaPlEFM&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,Jul 7 – 12,No,No,1100561700307897899
Apartment in Opéra,N/A,Beautiful Loft for 6P - Centre de Paris,"€ 2,769 total",https://www.airbnb.com/rooms/922311640745574824?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_%2F0hr9DO5oSaqx6R7&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.96 (48),Guest favorite,No,No,922311640745574824
Apartment in Place Vendôme,N/A,"2 bedrooms
2 bedrooms","€ 4,564 total",https://www.airbnb.com/rooms/612080162106232567?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-07&check_out=2024-07-12&source_impression_id=p3_1711272786_U3kwZplw22AOd6cR&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.72 (67),Guest favorite,Yes,No,612080162106232567
Apartment in Opéra,N/A,Amazing Apartment - 8P/3BR - Trail/Bonne-New,"€ 3,809 total",https://www.airbnb.com/rooms/30494526?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-07&check_out=2024-07-12&source_impression_id=p3_1711272786_OpGD5R0LqgiHVzmD&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.94 (51),Superhost,Yes,No,30494526
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,296 total",https://www.airbnb.com/rooms/51704134?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-07&check_out=2024-07-12&source_impression_id=p3_1711272786_xNQ2vof17dtP%2B%2Fex&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.92 (60),N/A,No,No,51704134
Apartment in Place Vendôme,N/A,Louvre/Tuileries / Palais Royal - 3 chbre / 3 sdb,"€ 4,564 total",https://www.airbnb.com/rooms/577939173957247868?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-07&check_out=2024-07-12&source_impression_id=p3_1711272786_a24xh%2Bs%2FIO2gCX8p&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.96 (24),N/A,Yes,No,577939173957247868
Apartment in Gobelins,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,706 total",https://www.airbnb.com/rooms/26594157?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-08&check_out=2024-07-13&source_impression_id=p3_1711272786_6wh3pX7%2Fk1lSmUTf&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.96 (55),N/A,No,No,26594157
Apartment in Buttes-Chaumont,N/A,Luxury 3 bedrooms | Hammam | heart of the Marais,"€ 2,343 total",https://www.airbnb.com/rooms/35930550?adults=6&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-07&check_out=2024-07-12&source_impression_id=p3_1711272786_ir7TAjYExPxV%2FFnl&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,N/A,No,No,35930550
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,538 total",https://www.airbnb.com/rooms/1079553674758463661?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_jMu9vHJbklVpbxWO&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,N/A,No,No,1079553674758463661
Apartment in Paris,N/A,Duplex with balcony in the heart of Paris,"€ 4,400 total",https://www.airbnb.com/rooms/1086970514019174696?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_%2BLUznO3LxVbIpY9z&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,5.0 (5),N/A,No,No,1086970514019174696
Apartment in Opéra,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,106 total",https://www.airbnb.com/rooms/1066499935277722375?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_4lk4hQReozZUrnK%2F&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,5.0 (16),N/A,No,No,1066499935277722375
Apartment in Temple,N/A,Chic Apartment Palais Royal RICHELIEU,"€ 2,948 total",https://www.airbnb.com/rooms/1040371242865130605?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_MmOxDTNEYnMB9Jxb&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,N/A,No,No,1040371242865130605
Apartment in Opéra,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 4,061 total",https://www.airbnb.com/rooms/922890445850033279?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_WfxGH9lvTUyprBL8&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,N/A,No,No,922890445850033279
Apartment in Bonne-Nouvelle,N/A,Chic Apartment in Opera (6/8 people),"€ 3,097 total",https://www.airbnb.com/rooms/1110776601533907427?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_rQVQZDh9HXrIUfPw&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,4.87 (189),N/A,No,No,1110776601533907427
Apartment in Opéra,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 5,686 total",https://www.airbnb.com/rooms/1097193063852512017?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_jPJPBGTwxjzItEhP&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,New,N/A,No,No,1097193063852512017
Apartment in Temple,N/A,Spacious Opera Apartment,"€ 2,839 total",https://www.airbnb.com/rooms/22578704?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_Y6%2Bq59dv3%2BF5YSpx&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,N/A,N/A,No,No,22578704
Apartment in Opéra,N/A,"8 beds
8 beds
4 bedrooms
,
 · 4 bedrooms","€ 4,094 total",https://www.airbnb.com/rooms/1091134697464951891?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272786_X1HeDQYSUD%2F8PUsW&previous_page_section_name=1000&federated_search_id=89129b64-0ab0-4ed8-bc22-9aad223102da,2,N/A,N/A,No,No,1091134697464951891
Apartment in Bonne-Nouvelle,N/A,Apartment with veranda+courtyard Montorgueil,"€ 4,779 total",https://www.airbnb.com/rooms/53502534?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_%2B3xXlPp40jErXJje&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.88 (24),Superhost,No,No,53502534
Apartment in Paris,N/A,"4 beds
4 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,722 total",https://www.airbnb.com/rooms/1076786909030901817?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_0hcyY9FF8JODncuT&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,Superhost,No,No,1076786909030901817
Apartment in Bonne-Nouvelle,N/A,Charm and terrace in the heart of Paris.,"€ 3,387 total",https://www.airbnb.com/rooms/43939047?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_LLz5clAjdC5XoRmV&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.65 (215),Superhost,No,No,43939047
Apartment in Temple,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,982 total",https://www.airbnb.com/rooms/1117316307067713903?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_WBkTpxKlem31ycA%2F&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,Guest favorite,No,No,1117316307067713903
Apartment in Paris,N/A,Beautiful apartment 3BR/8P - Montorgueil 8,"€ 3,951 total",https://www.airbnb.com/rooms/1068759626559812433?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_yjOqTcMeCvgZl7mi&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,Superhost,No,Yes,1068759626559812433
Apartment in Bonne-Nouvelle,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,545 total",https://www.airbnb.com/rooms/1076042937195038861?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_Bu8YSdfa5UMgSM%2BH&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,Guest favorite,No,No,1076042937195038861
Apartment in Temple,N/A,Loft atypique - Paris Centre,"€ 3,392 total",https://www.airbnb.com/rooms/1097620132932768224?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_U49Q2tdlfgi9xOB9&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,Guest favorite,No,No,1097620132932768224
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,353 total",https://www.airbnb.com/rooms/974549133785183538?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_RlMZbZ6VfX8X03th&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.91 (22),Superhost,Yes,No,974549133785183538
Apartment in Bonne-Nouvelle,N/A,LivinParis | NEW Luxury A/C 3 Bedrooms Le Louvre I,"€ 3,032 total",https://www.airbnb.com/rooms/820761770769971621?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_gOrQSQwrGKTk4I4L&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,5.0 (5),N/A,No,No,820761770769971621
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,540 total",https://www.airbnb.com/rooms/48796318?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_3rZQ4Fd6Cx3hTvmw&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.44 (126),N/A,No,No,48796318
Apartment in Bonne-Nouvelle,N/A,"Apt with balcony Design by Fleur Delesalle, 6 people","€ 4,620 total",https://www.airbnb.com/rooms/773052174164998718?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_5vmOspE19X0sECou&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.98 (53),N/A,Yes,No,773052174164998718
Apartment in Bonne-Nouvelle,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,823 total",https://www.airbnb.com/rooms/53530344?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_DjizZcyhkLXn%2FjGR&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.86 (93),N/A,Yes,No,53530344
Apartment in Opéra,N/A,Superb apartment in the center of Paris,"€ 3,353 total",https://www.airbnb.com/rooms/1112207323699588088?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_JYp3uNviIjfYCTu4&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,New,N/A,No,No,1112207323699588088
Apartment in Opéra,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,651 total",https://www.airbnb.com/rooms/810102060256752597?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_oA6gRd1pt8Z6wT62&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.73 (26),N/A,No,No,810102060256752597
Apartment in Opéra,N/A,Family apartment in Paris,"€ 4,066 total",https://www.airbnb.com/rooms/872140231900255014?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_LPmVgdh9TP6dVYXK&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.96 (25),N/A,Yes,No,872140231900255014
Apartment in Bonne-Nouvelle,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,110 total",https://www.airbnb.com/rooms/1033980056838374123?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_79hghdbtMm3VYFkF&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,5.0 (5),N/A,No,No,1033980056838374123
Apartment in Bonne-Nouvelle,N/A,At Terrasses de la Lune in the heart of Paris,"€ 2,764 total",https://www.airbnb.com/rooms/51793427?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_TwbRJje58B%2Fw1NiH&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.85 (13),N/A,Yes,No,51793427
Apartment in Opéra,N/A,"6 beds
6 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,745 total",https://www.airbnb.com/rooms/719994888358485259?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272793_WQhZadjFXUvzxP0L&previous_page_section_name=1000&federated_search_id=5e6678e8-a9a2-4ede-8272-1c9483915809,2,4.87 (53),N/A,Yes,No,719994888358485259
Apartment in Paris,N/A,Beautiful apartment for 6 - Montorgueil,"€ 3,526 total",https://www.airbnb.com/rooms/978729563600361272?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272802_C0DZaow2Eq2pVCLX&previous_page_section_name=1000&federated_search_id=a1a234a0-093d-4076-bf5a-c1ec7a2e02b6,2,4.92 (13),Superhost,No,No,978729563600361272
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,723 total",https://www.airbnb.com/rooms/777478072805505517?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272802_nNnjEge%2BmSe4er%2FK&previous_page_section_name=1000&federated_search_id=a1a234a0-093d-4076-bf5a-c1ec7a2e02b6,2,4.55 (47),Guest favorite,No,No,777478072805505517
Apartment in Paris,N/A,Amazing Apartment - 8P/3BR - Sentier,"€ 2,898 total",https://www.airbnb.com/rooms/1101992197005086291?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272802_8avk95GRepyKLHmw&previous_page_section_name=1000&federated_search_id=a1a234a0-093d-4076-bf5a-c1ec7a2e02b6,2,New,Superhost,No,No,1101992197005086291
Home in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,290 total",https://www.airbnb.com/rooms/1013715584725429651?adults=6&check_in=2024-07-08&check_out=2024-07-12&source_impression_id=p3_1711272802_8tYV%2FiNfIVNcNy16&previous_page_section_name=1000&federated_search_id=a1a234a0-093d-4076-bf5a-c1ec7a2e02b6,2,4.8 (5),Superhost,No,No,1013715584725429651
