Title,Subtitle,Detail,Price,URL,Bedrooms,Review_rating,Superhost,Check_in,Check_out,Competitor,Livinparis,Listing_id
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,930 total",https://www.airbnb.com/rooms/978866370139112379?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_6e8fEN1k2Ai1u7LD&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.86 (7),N/A,2024-07-01,2024-07-05,Yes,No,978866370139112379
Apartment in Paris,N/A,Elegant apt in Concorde district of Paris,"€ 3,651 total",https://www.airbnb.com/rooms/13385996?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_aggs58YsISd2l%2Bxf&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.76 (274),N/A,2024-07-01,2024-07-05,No,Yes,13385996
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 3,359 total",https://www.airbnb.com/rooms/1049742385302004332?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_SccTCS8cgHZ%2BvtqT&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.33 (3),N/A,2024-07-01,2024-07-05,No,No,1049742385302004332
Apartment in Paris,N/A,Industrial-style apartment in the heart of trail-II,"€ 4,427 total",https://www.airbnb.com/rooms/40101267?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_npg0rklPYoW8sCvE&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.88 (216),N/A,2024-07-01,2024-07-05,No,No,40101267
Apartment in Saint-Ouen-sur-Seine,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,217 total",https://www.airbnb.com/rooms/1085984143490596894?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_94BB42PYz1TLQ24H&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,New,N/A,2024-07-01,2024-07-05,No,No,1085984143490596894
Apartment in Issy-les-Moulineaux,N/A,LivinParis | Luxury 3 Bedrooms Le Louvre I,€ 850 total,https://www.airbnb.com/rooms/1083907498431424010?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_LNc84qCN1Goqzb1K&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,New,N/A,2024-07-01,2024-07-05,No,No,1083907498431424010
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,424 total",https://www.airbnb.com/rooms/725904212179042294?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_Jzn9fNaLpvRCNyiD&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.92 (86),N/A,2024-07-01,2024-07-05,No,Yes,725904212179042294
Apartment in Paris,N/A,Urban Flat 34 - Beautiful 3 Bedroom Paris Louvre,"€ 2,832 total",https://www.airbnb.com/rooms/825857434517626151?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_fgh9IGJ52uhtBHMJ&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.65 (57),N/A,2024-07-01,2024-07-05,No,No,825857434517626151
Apartment in Paris,N/A,"7 beds
7 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,476 total",https://www.airbnb.com/rooms/817264289707401874?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_%2FDOgmJ2P%2FrwgZIJP&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.39 (23),N/A,2024-07-01,2024-07-05,No,No,817264289707401874
Apartment in Paris,N/A,LivinParis | Luxury 4 Bedrooms Le Louvre,"€ 1,730 total",https://www.airbnb.com/rooms/908559743467422666?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_lvQCsYPEP164%2F7%2Fs&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,5.0 (10),N/A,2024-07-01,2024-07-05,No,No,908559743467422666
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,586 total",https://www.airbnb.com/rooms/42128766?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_%2BM4egW%2Bwlba%2FRy0m&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.55 (33),N/A,2024-07-01,2024-07-05,No,No,42128766
Apartment in Paris,N/A,Le Spacious - Close to Paris,"€ 2,233 total",https://www.airbnb.com/rooms/940497189057366504?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_9dnMvg4lx3gQbPBZ&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.63 (35),N/A,2024-07-01,2024-07-05,No,No,940497189057366504
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,922 total",https://www.airbnb.com/rooms/1067185846882110336?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_s%2FpkNerrSp2CTC74&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,5.0 (3),N/A,2024-07-01,2024-07-05,Yes,No,1067185846882110336
Apartment in Paris,N/A,Spacious & Bright: Parc Expo & Paris on foot!,"€ 2,719 total",https://www.airbnb.com/rooms/35509427?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_eca%2FkcuJTkC%2FIgAh&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,4.71 (259),N/A,2024-07-01,2024-07-05,No,No,35509427
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms",€ 911 total,https://www.airbnb.com/rooms/43912533?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710054_RRHscOeSeXaeTLZG&previous_page_section_name=1000&federated_search_id=e2b8f872-ef1a-45fd-9323-3af2f1357a5d,2,N/A,N/A,2024-07-01,2024-07-05,No,No,43912533
Apartment in Paris,N/A,Le Ruby D'Hauteville - Coeur de Paris - Unique,"€ 1,963 total",https://www.airbnb.com/rooms/993902080494199480?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_5NAQ1XblP2NYj5mV&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.3 (20),Superhost,2024-07-01,2024-07-05,No,No,993902080494199480
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,310 total",https://www.airbnb.com/rooms/1003535627716903089?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_z9BO%2BwAmlOCHIMfE&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.8 (5),Superhost,2024-07-01,2024-07-05,No,No,1003535627716903089
Apartment in Paris,N/A,Very large nest 2 steps from Montmartre,"€ 3,314 total",https://www.airbnb.com/rooms/1001365262961978870?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_dBEK%2BnC3o42QuQLt&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.88 (17),Superhost,2024-07-01,2024-07-05,No,No,1001365262961978870
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 1,754 total",https://www.airbnb.com/rooms/567943816858262632?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_vYneFGuXnWkt0x3m&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.49 (140),Superhost,2024-07-01,2024-07-05,No,No,567943816858262632
Apartment in Paris,N/A,Newly Refurbished Home in the Heart of Paris,"€ 4,183 total",https://www.airbnb.com/rooms/1091134697464951891?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_p7gf3dLTCPMKKJO7&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,New,Superhost,2024-07-01,2024-07-05,No,No,1091134697464951891
Apartment in Paris,N/A,"4 beds
4 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,040 total",https://www.airbnb.com/rooms/42135689?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_Qa9HJ51W8P%2FV32Zw&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.13 (110),Guest favorite,2024-07-01,2024-07-05,No,No,42135689
Apartment in Paris,N/A,Green apartment near Montmartre and Opéra,"€ 1,990 total",https://www.airbnb.com/rooms/960024892442215663?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_kVukOSJgPPSyyN%2Fm&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.61 (23),N/A,2024-07-01,2024-07-05,No,No,960024892442215663
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,496 total",https://www.airbnb.com/rooms/989240940144503732?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_y0FzHemRxa3mvA8R&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,New,N/A,2024-07-01,2024-07-05,No,No,989240940144503732
Apartment in Paris,N/A,L'Atelier des Arts,"€ 2,439 total",https://www.airbnb.com/rooms/623591303099956557?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_zpY2bPPPMhInukeg&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.6 (68),N/A,2024-07-01,2024-07-05,No,No,623591303099956557
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 1,165 total",https://www.airbnb.com/rooms/1117866760153482790?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_7%2BajGX%2FPuf9XZ4sk&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,New,N/A,2024-07-01,2024-07-05,No,No,1117866760153482790
Apartment in Paris,N/A,Cosy Apartment 2BR/7P-South Pigalle-Center Paris,€ 948 total,https://www.airbnb.com/rooms/1003418152099571031?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_jSFNloCqTbN7JHK5&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.8 (15),N/A,2024-07-01,2024-07-05,No,No,1003418152099571031
Home in Romainville,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms",€ 646 total,https://www.airbnb.com/rooms/37699242?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_JowMmVfnC2AlBPAx&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.62 (53),N/A,2024-07-01,2024-07-05,No,No,37699242
Apartment in Paris,N/A,LuxuryHome in heart of PARIS-Opera/Eurostar 6 pers,"€ 2,131 total",https://www.airbnb.com/rooms/41576801?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_izjbjISXLGeq16N3&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.8 (198),N/A,2024-07-01,2024-07-05,No,Yes,41576801
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,864 total",https://www.airbnb.com/rooms/17730202?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_OuAe4i5sWTKyhJ0S&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.69 (157),N/A,2024-07-01,2024-07-05,No,No,17730202
Apartment in Saint-Denis,N/A,NEW! Quiet and stylish apt near Canal St Martin,€ 848 total,https://www.airbnb.com/rooms/1085674134853341769?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_P0T276Z%2BMQbmU4bC&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.89 (9),N/A,2024-07-01,2024-07-05,No,No,1085674134853341769
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,253 total",https://www.airbnb.com/rooms/1069572531900224978?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_9GfDbw%2FxaxYpQw%2FB&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,4.63 (8),N/A,2024-07-01,2024-07-05,No,No,1069572531900224978
Apartment in Paris,N/A,Loft Unique - Opéra / Palais Royal - 2 chambres,"€ 1,093 total",https://www.airbnb.com/rooms/1121080254074093443?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_B42AgtkrbNKA8DLw&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,New,N/A,2024-07-01,2024-07-05,No,No,1121080254074093443
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,947 total",https://www.airbnb.com/rooms/1010936552652630839?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710062_IoLwQEIlus5sq50z&previous_page_section_name=1000&federated_search_id=0b81711c-bcd4-4b6e-8e41-ff815e768d6a,2,N/A,N/A,2024-07-01,2024-07-05,No,No,1010936552652630839
Apartment in Paris,N/A,Amazing apartment under the roof in Paris 8th,"€ 1,469 total",https://www.airbnb.com/rooms/53693971?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_%2FIELLIpXcuFUJPCO&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.45 (162),Superhost,2024-07-01,2024-07-05,No,No,53693971
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 2,974 total",https://www.airbnb.com/rooms/8510544?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_aXYBfIMLuzA7Dbj7&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.7 (170),Superhost,2024-07-01,2024-07-05,No,No,8510544
Apartment in Paris,N/A,MANRAY HOUSE- Paris Center/ 3 Bdrm / 2Bthrm /130m2,"€ 3,162 total",https://www.airbnb.com/rooms/1063529881072279964?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_%2BLnFiqzIjdXzhRL%2B&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.38 (101),Guest favorite,2024-07-01,2024-07-05,No,No,1063529881072279964
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,322 total",https://www.airbnb.com/rooms/51440346?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_Topq4sisjM0Co%2B7%2F&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.61 (75),Superhost,2024-07-01,2024-07-05,No,No,51440346
Apartment in Paris,N/A,Beautiful House South Pigalle-Opéra,"€ 2,166 total",https://www.airbnb.com/rooms/1020209823000629504?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_2iXhSo3auJUafsYJ&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,New,Guest favorite,2024-07-01,2024-07-05,No,No,1020209823000629504
Apartment in Paris,N/A,"5 beds
5 beds
4 bedrooms
,
 · 4 bedrooms","€ 2,985 total",https://www.airbnb.com/rooms/53699366?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_L3xLNqCcD4ZhKs8A&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,New,N/A,2024-07-01,2024-07-05,No,No,53699366
Apartment in Paris,N/A,196 Suite Dan - Superb apartment in Paris,"€ 1,540 total",https://www.airbnb.com/rooms/1119575242814986473?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_sy3FHgeEeh4cvnbi&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.39 (18),N/A,2024-07-01,2024-07-05,No,No,1119575242814986473
Apartment in Paris,N/A,"3 beds
3 beds
2 bedrooms
,
 · 2 bedrooms","€ 1,669 total",https://www.airbnb.com/rooms/1120756259062884750?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_d4A9%2FB5huy01eSmM&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,New,N/A,2024-07-01,2024-07-05,No,No,1120756259062884750
Apartment in Paris,N/A,Parisian Home|043|2 chambres| Temple - République,"€ 3,224 total",https://www.airbnb.com/rooms/549287821179651267?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_ZVhJgm3B%2BStXd1ql&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.84 (90),N/A,2024-07-01,2024-07-05,No,No,549287821179651267
Apartment in Bagnolet,N/A,"5 beds
5 beds
2 bedrooms
,
 · 2 bedrooms",€ 800 total,https://www.airbnb.com/rooms/1120467380085475261?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_YbUpmht3GhFv3vM4&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.69 (13),N/A,2024-07-01,2024-07-05,No,No,1120467380085475261
Apartment in Paris,N/A,Luxury 3 bedroom 2 bathroom apartment - Louvre,"€ 2,920 total",https://www.airbnb.com/rooms/39754983?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_bulEaVJi2BnB3AG3&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,New,N/A,2024-07-01,2024-07-05,Yes,No,39754983
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,706 total",https://www.airbnb.com/rooms/1039081914404298900?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_H0IQ%2B37N9qttdvZd&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,5.0 (5),N/A,2024-07-01,2024-07-05,Yes,No,1039081914404298900
Apartment in Paris,N/A,Cosy apt in the center of Paris,"€ 1,489 total",https://www.airbnb.com/rooms/1114985688203868329?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_osz8craAJr%2FjaVa3&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,New,N/A,2024-07-01,2024-07-05,No,No,1114985688203868329
Apartment in Paris,N/A,"5 beds
5 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,130 total",https://www.airbnb.com/rooms/1035308591189744528?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_ygSySlGkaOoZiZ17&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.83 (236),N/A,2024-07-01,2024-07-05,No,No,1035308591189744528
Apartment in Paris,N/A,Family Apartment Champs-Elysée,"€ 1,289 total",https://www.airbnb.com/rooms/1051331579537451157?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_AIwc%2FaHLTgdzzA4n&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.95 (64),N/A,2024-07-01,2024-07-05,No,No,1051331579537451157
Apartment in Paris,N/A,"4 beds
4 beds
3 bedrooms
,
 · 3 bedrooms","€ 3,211 total",https://www.airbnb.com/rooms/27747787?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_duTrPXN6TNSJqEw4&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,4.46 (41),N/A,2024-07-01,2024-07-05,No,Yes,27747787
Apartment in Paris,N/A,Paris center luxurious apartment La Fayette Opera,"€ 3,519 total",https://www.airbnb.com/rooms/686531826462022081?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_o3flG2dZGqQsdPxo&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,N/A,N/A,2024-07-01,2024-07-05,Yes,No,686531826462022081
Apartment in Paris,N/A,"3 beds
3 beds
3 bedrooms
,
 · 3 bedrooms","€ 2,210 total",https://www.airbnb.com/rooms/53610381?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710070_K3QfYkVSd8tJ04wH&previous_page_section_name=1000&federated_search_id=9e837408-c9d1-437b-9377-d2563b358c17,2,N/A,N/A,2024-07-01,2024-07-05,No,No,53610381
Apartment in Paris,N/A,Fantastic Architect Loft for 10 guests near Metro,"€ 3,332 total",https://www.airbnb.com/rooms/1000724323920045696?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710077_och0wZ7EYjivOkjo&previous_page_section_name=1000&federated_search_id=e969d980-5bf1-4467-a7d4-bb3bedadee02,2,4.81 (27),Guest favorite,2024-07-01,2024-07-05,No,No,1000724323920045696
Apartment in Paris,N/A,"5 beds
5 beds
5 bedrooms
,
 · 5 bedrooms","€ 2,393 total",https://www.airbnb.com/rooms/46001713?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710077_tMUbePm5XC8%2Fgeyp&previous_page_section_name=1000&federated_search_id=e969d980-5bf1-4467-a7d4-bb3bedadee02,2,4.83 (69),Guest favorite,2024-07-01,2024-07-05,Yes,No,46001713
Apartment in Paris,N/A,The Majorelle Luxurious & High Standing Sentier,"€ 2,399 total",https://www.airbnb.com/rooms/654896989185862607?adults=6&check_in=2024-07-01&check_out=2024-07-05&source_impression_id=p3_1711710078_DGAjRC%2BM4ZzznUFg&previous_page_section_name=1000&federated_search_id=e969d980-5bf1-4467-a7d4-bb3bedadee02,2,4.19 (36),Superhost,2024-07-01,2024-07-05,No,No,654896989185862607
